book_id,title
1205199,"Mystery of the Brass-Bound Trunk (Nancy Drew, #17)"
12052534,"Medusa the Mean (Goddess Girls, #8)"
120526,"A Barrel of Laughs, a Vale of Tears"
12056019,"The Mystery in Venice (Geronimo Stilton, #48)"
1205852,Cock-A-Doodle-Hoooo!
1205982,Mickey's Christmas Carol: Classic Storybook
1205985,Donald Duck's Toy Sailboat
1206079,Sweet Clara and the Freedom Quilt
12063131,Among the Imposters
1206364,Squanto's Journey: The Story of the First Thanksgiving
1206424,"Claudia and Mean Janine (The Babysitters Club, #7)"
1206429,"Hello, Mallory (The Babysitters Club, #14)"
1206434,"Mary Anne Saves the Day (The Babysitters Club, #4)"
1206438,"Mallory Hates Boys (and Gym) (Babysitters Club, #59)"
120654,The Family Book
120655,Underwear Do's and Don'ts
1206563,Ozma of Oz
12065943,Extra Yarn
120661,It's Okay to Be Different
120663,The Mommy Book
120665,The Peace Book
120668,The Grandpa Book
120669,The Daddy Book
120671,Reading Makes You Feel Good
120672,The Okay Book
120674,The Feelings Book
120694,Nutshell Library
120695,Higglety Pigglety Pop! or There Must Be More to Life
1206966,Catalina Magdalena Hoopensteiner Wallendiner Hogan Logan Bogan Was Her Name
120705,Alligators All Around
1207059,"Pack Trip (Saddle Club, #18)"
120706,I'll Be You and You Be Me
1207060,"English Rider (Saddle Club, #80)"
1207061,"Flying Horse (Saddle Club, #46)"
1207062,"Hoof Beat (Saddle Club, #9)"
1207063,"Horsenapped! (Saddle Club, #17)"
1207076,"Snow Ride (Saddle Club, #20)"
12071060,Zero the Hero
120711,Outside Over There
12071135,You Are My Cupcake
120713,Very Far Away
120715,Pierre: A Cautionary Tale in Five Chapters and a Prologue
120718,Nutcracker
12071805,"Believe Me, Goldilocks Rocks!: The Story of the Three Bears as Told by Baby Bear"
120721,The Juniper Tree and Other Tales from Grimm
120725,Yoko
120727,Yoko's Paper Cranes
12073247,"Middle School, The Worst Years of My Life - Free Preview: The First 20 Chapters"
1207443,Shy Charles
12074753,Fox in Socks: Dr. Seuss's Book of Tongue Tanglers
12074821,Henri's Walk to Paris
120749,Max's Dragon Shirt
120750,Morris's Disappearing Bag
1207838,Charm School
120796,Awful Egyptians
1208041,The Wuggly Ump
120809,The 20th Century
120811,The Incredible Incas
120816,The Vile Victorians
120822,The Rotten Romans
120827,The Savage Stone Age
120838,Oops! A Diaper David Book
120839,"Oh, David! A Diaper David Book"
120840,David Gets In Trouble
120841,David Smells! A Diaper David Book: A Diaper David Book
120843,"Good Boy, Fergus!"
1208468,Burglar Bill
1208469,Funnybones
120847,Alice The Fairy
1208494,Cops and Robbers
1208498,The Baby's Catalogue
12086981,Let's Count to 100!
12088277,Mouse and Mole: A Perfect Halloween
12088868,The 13 Nights of Halloween
1208927,How to Eat Fried Worms
12089457,Big Little Brother
12090666,Mystery Math: A First Book of Algebra
12090673,Amelia Bedelia Makes a Friend
12090695,Heebie-Jeebie Jamboree
12093322,No Dogs Allowed!
120937,The Slimy Stuarts
12093808,A Few Blocks
120945,The Stormin' Normans
120959,Vicious Vikings And Measly Middle Ages
120971,Cruel Kings and Mean Queens
12097286,Moonlight
12098668,Chopsticks
1209947,Biscuit Storybook Collection
12099892,Meet Molly: An American Girl
1210033,"Heart to Heart (High School Musical: Stories from East High, #6)"
12102802,My Bear Griz
12104958,Gangsta Granny
1210552,Dear Fish
12106834,My Heart Will Not Sit Down
12107920,"Shatterproof (The 39 Clues: Cahills vs. Vespers, #4)"
1210874,Alice in Wonderland
1210916,Mrs. Biddlebox
12113661,The Three Billy Goats Fluff
1211405,"Hazel Green (Hazel Green, #1)"
12118055,"Good Night, I Love You"
12120171,Ο χορός της ζωής
12120180,Τα Χέγια
1212152,The Strange Umbrella: And Other Stories
1212173,"Karen's Surprise (Baby-Sitters Little Sister, #13)"
1212187,"Karen's Goldfish (Babysitters Little Sister, #16)"
1212189,"Karen's Home Run (Baby-Sitters Little Sister, #18)"
1212387,"Little House in the Big Woods (Little House, #1)"
1212409,"Little House in the Big Woods (Little House, #1)"
12125,"Homecoming (Tillerman Cycle, #1)"
1212553,"Click, Clack, Quackity-Quack: An Alphabetical Adventure"
12127455,Looking at Lincoln
12127499,Another Brother
12127615,Artist Ted
1212772,How the Grinch Stole Christmas!
1212821,Cool Cars
12134334,Acoustic Rooster and His Barnyard Band
12134373,Shhh!
1213891,Scarecrow
1213927,Sundae Girl
12139723,"Spotty, Stripy, Swirly: What Are Patterns?"
12140233,Traction Man and the Beach Odyssey
121404,Journey
121405,Baby
121406,"Skylark (Sarah, Plain and Tall #2)"
121407,"More Perfect than the Moon (Sarah, Plain and Tall #4)"
121408,"Caleb's Story (Sarah, Plain and Tall #3)"
121419,Edward's Eyes
1214442,Everyone Knows What a Dragon Looks Like
121451,"Arthur, For the Very First Time"
1214550,Mortimer's Christmas Manger
1214555,Princess Me
121457,The Facts and Fictions of Minna Pratt
1214611,"Henry and Mudge and the Wild Wind (Henry and Mudge, #12)"
12146698,"Katie, Batter Up! (Cupcake Diaries, #5)"
121469,Once I Ate a Pie
121470,What You Know First (Trophy Picture Books)
121471,Bittle
1214721,"Mystery of the Moss-Covered Mansion (Nancy Drew, #18)"
1214830,Animals Should Definitely Not Wear Clothing
1214901,Room for a Little One: A Christmas Tale
12150568,Irena's Jars of Secrets
1215290,Rudolph the Red-Nosed Reindeer
12155,The Bake Shop Ghost
1215867,The Digging-est Dog
1215868,"Hand, Hand, Fingers, Thumb"
1215869,"A Season of Hope (Heartland, #17)"
1215870,"New Beginnings (Heartland, #18)"
1215871,"Holding Fast (Heartland, #16)"
12159266,How to Be a Good Cat
12159319,Summer Days and Nights
12159895,A Halloween Treat & Edward Gorey's Ghosts
12159903,Fire! Fuego! Brave Bomberos
12159904,"Whoa, Baby, Whoa!"
12159951,Green
12160846,Moo Hoo
12160869,So You Want to Be a Rock Star
12160920,The Obstinate Pen
1216187,Olivia Kidney and the Exit Academy
1216329,Rosie's Hat
12170420,E. Aster Bunnymund and the Warrior Eggs at the Earth's Core! (Guardians of Childhood Book #2)
1217101,Baa Baa Black Sheep
12174670,The One and Only Ivan
1217523,The Christmas Toy Factory (Geronimo Stilton. #27)
12177920,"Two for One (Bink & Gollie, #2)"
1217933,Heidi
12180277,Chloe and the Lion
1218313,Wild Trek
1218414,"Good Idea, Amelia Jane!"
1218416,Amelia Jane Again
1218418,More About Amelia Jane!
12184497,"Duck & Goose, Here Comes the Easter Bunny!"
12186326,George Washington's Birthday: A Mostly True Tale
1218653,The Teddy Bears' Picnic
121878,The Good Dog
121879,What Do Fish Have to Do With Anything?
1218966,"Stella, Queen of the Snow"
12193635,The Carpenter's Gift: A Christmas Tale about the Rockefeller Center Tree
1220113,It's Not Easy Being a Bunny
1220282,If I Built a Car
122045,"The Revenge of Ishtar (The Gilgamesh Trilogy, #2)"
12207063,Ava's Poppy
122073,The Ballad of the Pirate Queens
122078,Off We Go!
1220937,100 Best Books for Children
122094,Here's a Little Poem: A Very First Book of Poetry
122096,Tam Lin
122102,The Mary Celeste: An Unsolved Mystery from History
1221038,Miss Bridie Chose a Shovel
122105,How Do Dinosaurs Count to Ten?
122113,The Emperor and the Kite
122119,The Dragon's Boy
122125,How Do Dinosaurs Say Good Night?
122132,Baby Bear's Books
122146,The Boy Who Spoke Dog
12216871,Gideon
12216875,Pirate Nap: A Book of Colors
12217784,"Lamberto, Lamberto, Lamberto"
12219721,The Best Kind of Kiss
12220009,We March
12220011,The Monster Returns
12220013,Carl at the Dog Show
12220062,Citizen Scientists: Be a Part of Scientific Discovery from Your Own Backyard
12220067,Vivaldi and the Invisible Orchestra
12220102,The Family Tree
12220103,Life in the Ocean: The Story of Oceanographer Sylvia Earle
1222403,"Among the Hidden (Shadow Children, #1)"
12225739,A Stick Is an Excellent Thing: Poems Celebrating Outdoor Play
122279,The Secret Life of Walter Kitty
12228772,The Candymakers
1223119,Elmer
122352,Mouse Tales
1223736,Roar!: A Noisy Counting Book
1223753,"Werewolf in a Winter Wonderland (Nancy Drew, #175)"
1223963,Bathtime for Biscuit
12240668,Little Dog Lost: The True Story of a Brave Dog Named Baltic
1224316,Hair for Mama
12245701,Star Trek Book of Opposites
122468,"Julie (Julie of the Wolves, #2)"
122469,The Talking Earth
122476,"Julie of the Wolves (Julie of the Wolves, #1)"
12248,"Return to Ithaca (Tales from the Odyssey, #5)"
122482,"Julie's Wolf Pack (Julie of the Wolves, #3)"
12248322,Curious Critters
1224845,Green Wilma
1225044,Be Nice to Spiders
12250571,The LEGO® Ideas Book
1225465,Way Up High in a Tall Green Tree
12254770,George and the Big Bang
1226227,"45 + 47 Stella Street And Everything That Happened (Stella Street, #1)"
12263,"The Gray-Eyed Goddess (Tales from the Odyssey, #4)"
1226300,Dolphin Adventure (Dolphin Adventure #1)
12264509,Fancy Nancy and the Mermaid Ballet
122647,The Happy Prince and Other Stories
1226587,Kat Kong
1226698,"Dorrie and the Halloween Plot (Dorrie the Little Witch, #13)"
12267401,Baby Bear Sees Blue
12267708,My Mixed-Up Berry Blue Summer
1226874,The Selfish Crocodile
1227072,The Honey Tree
1227323,The Mountain That Loved a Bird
1227341,Always and Forever
1227413,The Vanishing Pumpkin
122743,Mirandy and Brother Wind
12279176,Jake Bakes Cakes. A Silly Rhyming Children's Picture Book
12279776,"Mia's Baker's Dozen (Cupcake Diaries, #6)"
12280387,Mrs. Harkness and the Panda
1228088,Bob
1228192,"Rain Dance (Phantom Stallion, #12)"
12285415,"Chitty Chitty Bang Bang Flies Again (Chitty Chitty Bang Bang, #2)"
12285808,Jack and the Flumflum Tree
1228740,"Pizza Pat (Step-Into-Reading, Step 2)"
122884,"Ragweed (Tales of Dimwood Forest, #0)"
1228894,The Time Bike (Hall Family Chronicles #6)
122900,Who Stole the Wizard of Oz?
1229029,The Bee-Man of Orn
1229129,"William the Outlaw (Just William, #7)"
1229131,"William the Conqueror (Just William, #6)"
122914,"Midnight On The Moon (Magic Tree House, #8)"
1229150,The Gigantic Turnip
1229170,"Friendly Foal (Winnie The Horse Gentler, #7)"
12291714,We Belong Together
12292007,Randy Riley's Really Big Hit
1229630,Tom Tit Tot: An English Folk Tale
122967,The Ugly Duckling
122972,The Ugly Duckling
122980,"Look, Look!"
12299755,Heidi Heckelbeck Casts a Spell
122999,The Annotated Classic Fairy Tales
12302160,"The Bell Bandit (The Lemonade War, #3)"
12303608,Double Dog Dare
1230557,The Hundred and One Dalmatians
123070,The Firework-Maker's Daughter
1230853,Madame Doubtfire
123168,Outlaw Red
123169,Stormy
123170,"Big Red (Big Red, #1)"
12317217,"Twice Upon a Time (Half Upon a Time, #2)"
12317501,শুকনো ফুল রঙিন ফুল
12317799,দলের নাম ব্ল্যাক ড্রাগন
123179,Desert Dog
1231845,Tackylocks and the Three Bears
123190,Born to Trot
123192,Five O'Clock Charlie
123196,Brighty of the Grand Canyon
123199,"Son of the Black Stallion (The Black Stallion, #3)"
123200,"The Black Stallion's Sulky Colt (The Black Stallion, #10)"
123201,"The Black Stallion's Filly (The Black Stallion, #8)"
123202,"The Black Stallion's Blood Bay Colt (The Black Stallion, #6)"
123203,"The Black Stallion Returns (The Black Stallion, #2)"
123204,"The Black Stallion Legend (The Black Stallion, #19)"
123205,"The Black Stallion Revolts (The Black Stallion, #9)"
123206,"The Black Stallion Mystery (The Black Stallion, #13)"
123207,"The Black Stallion Challenged (The Black Stallion, #16)"
123208,"The Black Stallion and the Girl (The Black Stallion, #18)"
123209,"The Black Stallion and Flame (The Black Stallion, #15)"
123210,The Young Black Stallion
123211,"The Black Stallion's Ghost (The Black Stallion, #17)"
123214,"The Black Stallion's Shadow (Black Stallion Returns, #1)"
123217,"The Island Stallion Races (The Black Stallion, #11)"
12321949,The Lonely Book
12321950,The Lonely Book
12324715,McKenna
12324716,"McKenna, Ready to Fly!"
1232589,"Viva Heather! (Magic Attic Club, #15)"
1232609,"Heather, Belle of the Ball (Magic Attic Club, #7)"
12326211,Plunked
12326426,A Bus Called Heaven
1232679,The Berenstain Bears on the Moon (Bright & Early Books)
12327600,الملك عادل
12329830,A Zeal of Zebras: An Alphabet of Collective Nouns
12330870,Kali's Song
12336489,No Bears
1233922,The Library Card
12340317,Wonder
1234372,"Babysitters Club Collection #1 (The Babysitters Club, #1-3)"
1234373,"Babysitters on Board! (The Babysitters Club Special, #1)"
1235078,Rain Makes Applesauce
12351641,One Dog and His Boy
1235200,The Cat Ate My Gymsuit
1235259,Odd Velvet
1235314,"I Love You, Stinky Face"
12354976,Petunia Goes Wild
1235546,I Love My Hair!
12355856,Chained
12356659,The French Fry King
12357387,Hide and Seek
12362700,Reading to Peanut
1236531,Amelia Bedelia 4 Mayor
12366334,Joan of Arc
12369737,A Christmas Tree for Pyn
12369740,Snow Puppy
12369741,If Beaver Had a Fever
12369742,That Pup!
123729,"Click, Clack, Splish, Splash: A Counting Adventure"
12373541,Brownie  Pearl Go for a Spin
1237513,My First Counting Book
1237630,Five Minutes' Peace
12376948,The Dunderheads Behind Bars
123805,Little Women
123816,Meg's Story
12381659,Mary and Her Little Lamb
12381688,Lighthouse Christmas
1238304,He's Got the Whole World in His Hands
1238376,Oliver Finds His Way
12384883,"Go, Go, Grapes!: A Fruit Chant"
123858,Olivia
12385894,Brothers at Bat: The True Story of an Amazing All-Brother Baseball Team
123859,Olivia Counts
123860,Olivia and the Missing Toy
123890,"Eric Carle's Dragons, Dragons"
1238934,The Joy of a Peanuts Christmas: 50 Years of Holiday Comics!
123897,The Very Clumsy Click Beetle
12389707,Kitten's Winter
12389745,The Night Before Christmas and Other Popular Stories For Children
123901,Little Cloud
123902,Eric Carle's Animals Animals
12390794,Mac and Cheese and the Perfect Plan
1239214,"Sophie the Sapphire Fairy (Rainbow Magic: Jewel Fairies, #6)"
1239339,My Dad
12394114,Penny and Her Song
12394129,"Just Behave, Pablo Picasso!"
12394136,When Grandmama Sings
1239697,Scarlett
1239698,Indigo Blue
1239699,Lucky Star
1240017,Peanut
124031,My Truck is Stuck!
124032,My Big Truck Book (My Big Board Books)
12403220,"Popular (Canterwood Crest, #14)"
12404771,Giraffes Can't Dance
124061,I Went Walking
12406624,Stitch Head (Stitch Head #1)
12407005,Mammoth Trouble (Noah Zarc #1)
1240904,Haunted House
124114,"Move Over, Rover!"
12412590,"Sketch Monsters, Vol. 1: Escape of the Scribbles"
12412944,"The Phantom of the Post Office (43 Old Cemetery Road, #4)"
12413746,Itsy-Bitsy Baby Mouse
12414402,Beep and Bah
1241448,A Kiss for Little Bear
1241617,Be Good to Eddie Lee
1241801,Roaring Rockets
1241924,"The Double Dabble Surprise (Cul-de-sac Kids, #1)"
124245,The Black Pearl
12426366,Fake Mustache
1242900,Caddie Woodlawn
12429335,Water Sings Blue: Ocean Poems
1243135,Mr. Pudgins
1243179,Frog and Toad Are Friends
1243203,Mr. Fussy
1243204,Mr. Wrong
1243208,Mr. Muddle
1243209,Little Miss Tidy
1243212,Little Miss Late
1243249,Nate the Great Saves the King of Sweden
1243302,"Thank You, Mr. Falker"
1243482,Малахитовая шкатулка. Уральские сказы
1243525,Незнайка в Солнечном Городе
1243806,But No Elephants
1243899,"Золотой Ключик, или Приключения Буратино"
1243909,Приключения Чиполлино
1243984,The Old Genie Hottabych
1244311,It's Not Easy Being Big! (Bright & Early Books)
12447635,The Great Sheep Shenanigans
12448586,Boy + Bot
12452420,The Sinister Sweetness of Splendid Academy
12452818,"Jasper John Dooley: Star of the Week (Jasper John Dooley, #1)"
12453259,Η Κωνσταντίνα και οι αράχνες της
1245637,Romeow and Drooliet
12461406,Return of the Library Dragon
12461718,Just Ducks!
1246439,"Enchanted Music (The Music of the Silencer) (W.I.T.C.H. Adventures, #2)"
1246526,"Der Räuber Hotzenplotz (Hotzenplotz, #1)"
12466602,Wonder
12466937,"Goodnight, Dragons"
12467012,One Special Day: A Story for Big Brothers and Sisters
12467036,The Boy Who Cried Alien
124671,"Well Done, Secret Seven (The Secret Seven, #3)"
124672,"Fun for the Secret Seven (The Secret Seven, #15)"
12467386,Question Boy Meets Little Miss Know-It-All
124674,"Secret Seven Win Through (The Secret Seven, #7)"
12467482,The Cloud Spinner
124675,"The Secret Seven Adventure (The Secret Seven, #2)"
1246752,"Regarding the Bees: A Lesson, in Letters, on Honey, Dating, and Other Sticky Subjects"
1246758,"Can You Get An F In Lunch? (How I Survived Middle School, #1)"
124678,"Three Cheers, Secret Seven (The Secret Seven, #8)"
124679,"Shock for the Secret Seven (The Secret Seven, #13)"
12467945,There Was an Old Lady Who Swallowed a Clover!
124680,"Secret Seven Fireworks (The Secret Seven, #11)"
124682,"Secret Seven Mystery (The Secret Seven, #9)"
124683,"Puzzle for the Secret Seven (The Secret Seven, #10)"
124684,"Go Ahead Secret Seven (The Secret Seven, #5)"
12468468,I'll Save You Bobo!
12468510,I Don't Want to Be a Pea!
124692,"Secret Seven on the Trail (The Secret Seven, #4)"
124694,"Good Old Secret Seven (The Secret Seven, #12)"
12469449,Bambino and Mr. Twain
124705,"Good Work, Secret Seven (The Secret Seven, #6)"
1247306,"Sweet Valley Trick or Treat (Sweet Valley Kids, #12)"
1247393,Abol Tabol: The Nonsense World of Sukumar Ray
12475143,The Legend of Diamond Lil (J.J. Tully Mystery #2)
12475482,The Splendid Spotted Snake: A Magic Ribbon Book
12476175,Iva Honeysuckle Discovers the World
12476366,The Prince Who Fell from the Sky
1247807,The Sheep in Wolf's Clothing
12478908,Kaspar the Titanic Cat
12480369,"Art Lab for Kids: 52 Creative Adventures in Drawing, Painting, Printmaking, Paper, and Mixed Media-For Budding Artists of All Ages"
12480717,Off to Class: Incredible and Unusual Schools Around the World
1248553,"War of the Clones (Replica, #23)"
1248558,"Perfect Girls (Replica, #4)"
1248764,The Incredible Painting of Felix Clousseau
1248951,The Story of the Nutcracker Ballet
